,Cycles,Instructions,IPC,Seconds,l1dAccesses,l1iAccesses,l2Accesses,l3Accesses
riscv-npb-bt-size-s-run,194882526,422737229,2.169190012448833,0.019488,193953379,26547085,1673555,9323
riscv-npb-lu-size-s-run,78312875,150021380,1.915666868315076,0.007831,60761650,9665950,3811066,10483
riscv-gapbs-bfs-run,12209240,13783211,1.1289163780874159,0.001310,2221090,2408896,44772,9079
riscv-npb-ft-size-s-run,288548169,549685219,1.9050033167945695,0.028855,207970092,55064222,26209421,2915628
riscv-llvm-minisat-run,49874395,46382460,0.9299854163644491,0.004987,17559809,9537283,352154,208593
riscv-npb-is-size-s-run,29223445,30539831,1.0450455447672238,0.002922,9383854,3548998,261372,26858
riscv-npb-cg-size-s-run,235484725,400856295,1.702260284610817,0.023548,117166041,8436173,6893570,6501951
riscv-gapbs-tc-run,31572343,47915691,1.5176476132924313,0.003268,8471709,7446843,116132,11805
