,Cycles,Instructions,IPC,Seconds,l1dAccesses,l1iAccesses,l2Accesses,l3Accesses
riscv-llvm-minisat-run,89586273,46382460,0.5177407034222754,0.022397,16899451,8002479,338615,237277
riscv-npb-lu-size-s-run,135608693,150021044,1.1062789610397616,0.033902,61860479,9586798,3794820,297731
riscv-npb-bt-size-s-run,361320413,422737055,1.1699783344374735,0.090330,194861706,26419362,1639848,338132
riscv-gapbs-bfs-run,25897365,13771165,0.5317593121925724,0.006866,2317705,2004745,43776,9353
riscv-npb-is-size-s-run,56441658,30539353,0.5410782404726665,0.014110,9664078,3285012,260241,182243
riscv-npb-ft-size-s-run,725708446,549685081,0.7574461673000841,0.181427,208045676,53992609,24691745,2924304
riscv-gapbs-tc-run,75371566,47912739,0.6356871900472387,0.019385,8992499,5893806,102882,13899
riscv-npb-cg-size-s-run,284042644,400856285,1.4112538855257242,0.071011,117300773,8344470,6894802,6558541
