,Cycles,Instructions,IPC,Seconds,l1dAccesses,l1iAccesses,l2Accesses,l3Accesses
riscv-gapbs-bfs-run,11399702,13786079,1.2093367879265615,0.003070,2221228,2404826,44798,9345
riscv-gapbs-tc-run,30718229,47913482,1.5597735793948277,0.007951,8473990,7446440,116823,14476
riscv-llvm-minisat-run,41869631724,15023155932,0.35880793103294983,0.418696,6844222408,3661690830,476409526,287049256
riscv-npb-bt-size-s-run,195048204,422737122,2.1673469087672297,0.048762,193952843,26550078,1672710,359705
riscv-npb-cg-size-s-run,225634800,400856290,1.7765712115329728,0.056409,117156849,8433877,6940371,6605219
riscv-npb-ft-size-s-run,324144519,549685228,1.6958029390587968,0.081036,207957624,55051344,26194277,2963500
riscv-npb-is-size-s-run,28229015,30539552,1.081849720934294,0.007057,9383629,3549005,261875,182783
riscv-npb-lu-size-s-run,78059789,150021039,1.9218734885383817,0.019515,60734683,9666793,3824845,307905
