,Cycles,Instructions,IPC,Seconds,l1dAccesses,l1iAccesses,l2Accesses,l3Accesses
riscv-gapbs-bfs-run,265504639,13775011,0.0518823740778405,0.005580,2459583,1934520,43693,8956
riscv-npb-cg-size-s-run,2391508690,400856185,0.1676164450817864,0.047830,117751642,8458736,6886760,6492645
riscv-llvm-minisat-run,915425190,46382460,0.050667668430666626,0.018308,16912127,7920528,343027,202335
riscv-gapbs-tc-run,786580659,47913556,0.060913722517553025,0.016105,10198091,5914571,107310,11637
riscv-npb-ft-size-s-run,7416501921,549685100,0.07411649128594623,0.148330,208089657,53981500,24647560,2911326
riscv-npb-is-size-s-run,625597329,30539310,0.048816241029699156,0.012512,9664145,3284980,260326,25702
riscv-npb-bt-size-s-run,3610712114,422737121,0.11707860046800729,0.072214,195129978,26394981,1635422,9011
riscv-npb-lu-size-s-run,1312450804,150021046,0.11430603382829731,0.026249,61954315,9577544,3790852,10290
