,Cycles,Instructions,IPC,Seconds,l1dAccesses,l1iAccesses,l2Accesses,l3Accesses
riscv-npb-ft-size-s-run,301390565,549685193,1.8238301288562235,0.030139,207968196,55115219,26298167,2916167
riscv-npb-is-size-s-run,29756878,30539825,1.0263114631850827,0.002976,9384159,3549127,261220,26781
riscv-npb-bt-size-s-run,195144013,422737229,2.166283364276208,0.019514,193953310,26547164,1673334,9314
riscv-npb-lu-size-s-run,78633263,150021392,1.9078617149589736,0.007863,60760818,9666161,3809995,10510
riscv-gapbs-tc-run,32103666,47906924,1.4922571148105017,0.003325,8470332,7447064,117351,11774
riscv-gapbs-bfs-run,12626443,13778366,1.0912309983104505,0.001356,2222751,2407137,44222,9067
riscv-npb-cg-size-s-run,276600134,400856301,1.4492267057253125,0.027660,117183213,8478986,6885178,6501302
riscv-llvm-minisat-run,54556103,46382460,0.8501791266139372,0.005456,17589203,9637603,353331,209330
