,Cycles,Instructions,IPC,Seconds,l1dAccesses,l1iAccesses,l2Accesses,l3Accesses
riscv-gapbs-bfs-run,28035034,13784301,0.4916812656620998,0.000291,2220926,2405213,43679,9352
riscv-gapbs-tc-run,49016420,47908705,0.9774011443512195,0.000505,8473561,7448041,115188,14577
riscv-llvm-minisat-run,41869631724,15023155932,0.35880793103294983,0.418696,6844222408,3661690830,476409526,287049256
riscv-npb-bt-size-s-run,207582783,422737953,2.0364788779231273,0.002076,193953855,26550360,1672552,359358
riscv-npb-cg-size-s-run,249700483,400856664,1.6053499744331692,0.002497,117157236,8433455,6928005,6605140
riscv-npb-ft-size-s-run,1743146261,549685366,0.3153409316810048,0.017431,207986399,55068091,26216944,2963139
riscv-npb-is-size-s-run,46516639,30539702,0.6565328591345562,0.000465,9384492,3546361,261872,182785
riscv-npb-lu-size-s-run,93895337,150021456,1.5977519309611723,0.000939,60734781,9667171,3824066,307880
